Investor name,Website,Linkedin,Global HQ,Countries of investment,Stage of investment,Investment thesis,Investor type,First cheque minimum,First cheque maximum
Akatsuki,https://en.aktsk.jp/,,,Japan,,,Corporate VC,,
Akkadian Ventures,https://www.akkadianventures.com/,,,,,,VC,,
Akula Energy Ventures,http://www.akulaenergy.com/,,,,,,,,
Alabaster,https://www.alabaster.com/,,USA,"Israel,USA,Canada,Australia,Japan","2. Prototype,3. Early Revenue",,VC,,
Alamo Angels,http://alamoangels.com/,,,,,,Angel network,,
Alante Capital,https://www.alantecapital.com/,,,,,,,,
Alaya Capital Partners,https://alaya-capital.com/,,,,,,,,
Albion Capital,https://www.albion.capital/,,,,,,VC,,
AlbionVC,https://www.albion.vc/,,UK,"USA,UK",3. Early Revenue,,VC,,
Album VC,https://www.album.vc/,,,,"2. Prototype,3. Early Revenue",,VC,,
Alchemist Accelerator,http://www.alchemistaccelerator.com/,,,,"2. Prototype,3. Early Revenue",,VC,,
Alchemy Ventures,http://www.alchemventures.com.au,,Australia,Australia,,,VC,,
Alderley Park Ventures,https://biocity.co.uk/investment/,,UK,UK,3. Early Revenue,,VC,,
Aletra Capital Partners,https://aletracapitalpartners.com/,,"Leemzeulder 14, 1251 AP Laren, Netherlands","Singapore,Netherlands,Canada,USA","3. Early Revenue,4. Scaling,5. Growth",We invest in B2B enterprise/software/medtech companies. The venture should have initial revenue/product market fit (ARR> USD 1Mln) and the potential to scale globally.,VC,"$250,000 ","$2,500,000 "
Alexandria Venture,https://www.are.com/venture-investments.html,,"San Francisco, California, United States","Israel,USA,Canada",3. Early Revenue,,Corporate VC,,
Alfabeat,https://alfabeat.com/,https://www.linkedin.com/company/alfabeat/,"Norwida 4, 80-280 Gdańsk, Poland","Poland,Estonia,Latvia,Lithuania,Czech Republic,Slovakia,Hungary,Croatia,Romania,Bulgaria,Slovenia",3. Early Revenue,"We invest in seed Enterprise Software companies from Central and Eastern Europe  with a proven track-record of helping founders raise subsequent rounds, backed by successful Enterprise Software founders who built companies worth over $50B.",VC,"$250,000 ","$1,000,000 "
Alfvén & Didrikson,https://www.alfvendidrikson.com/,,Sweden,"Sweden,Norway,Finland,Denmark",,,VC,,
Algebra Ventures,https://algebraventures.com/,,Egypt,Egypt,3. Early Revenue,,VC,,
Alibaba Capital Partners,https://www.alibabacapital.com/project/index.htm,,"Hangzhou, Zhejiang, China",China,,,Corporate VC,,
Aligned Partners,http://www.alignedvc.com/,,,,,,VC,,
Alinda Capital Partners,http://www.alinda.com,,"Greenwich, Connecticut, United States",USA,,,Family office,,
Alium Capital,https://aliumcap.com/,,Australia,Australia,,,Other,"$2,000,000 ",
ALIVE Acumen Latam Impact Ventures,https://alive-ventures.com/,,,,,,Other,,
ALIVE Israel Healthtech Fund,http://www.alivevc.com/,,,,"5. Growth,6. Pre-IPO",,VC,,
All Blue Capital,https://www.allbluecapital.com/,https://ca.linkedin.com/company/allbluecap,"Shepherd Market, London, Mayfair W1J7JY, GB","Canada,USA,UK,Ireland,Japan,China","3. Early Revenue,5. Growth,6. Pre-IPO","We invest in founders first. We search out great people, in emerging sectors who have disruptive ideas.",VC,"$500,000 ","$100,000,000 "
Allectus Capital,https://www.allectuscapital.limited/,https://www.linkedin.com/company/allectuscapital/,"7-19 Bridge St, Sydney, NSW 2000, Australia","Australia,UK",,"We invest in Fintech, Deep Tech, Digital Health, AI & Automation.

We are normally one of the first investors to commit capital in our high conviction portfolio companies.

 

However, we invest across the capital spectrum in early, mid or late stage and across a variety of funding sizes from small to very large.

 

Our initial cheque is normally between US$0.3-$3m and we will look to support portfolio companies with further investment where they have gained relevant traction and additional guidance is beneficial.",VC,"$300,000 ","$3,000,000 "
Allegro Capital,http://www.allegro-capital.com/,,,,,,VC,,
Alliance Entreprendre,https://www.allianceentreprendre.com/en/,,,France,"3. Early Revenue,4. Scaling",,VC,"$1,000,000 ",
Alliance of Angels,http://www.allianceofangels.com/,,,,,,Angel network,,
Alliance of Texas Angel Networks,http://www.allianceoftexasangelnetworks.com/,,,,,,Angel network,,
Alliance Venture,https://allianceventure.com/,,Parkveien 41B N-0258 Oslo Norway,"Norway,USA",,,Other,,
Alliance Ventures,https://www.alliance-2022.com/ventures/,,"Amsterdam, Noord-Holland, The Netherlands","USA,Israel,Canada,Netherlands,France",3. Early Revenue,,Corporate VC,"$5,000,000 ",
Allianz X,https://www.allianzx.com/,https://www.linkedin.com/company/allianzx,"München, Bayern, Germany","USA,Israel,Canada,Germany",3. Early Revenue,,Corporate VC,,
Allison Wood Ventures,http://allisonwoodventures.com,,,,,,Corporate VC,,
Allos Ventures,http://www.allosventures.com,,,,,,,,
Alloy Ventures,http://www.alloyventures.com/,https://www.linkedin.com/company/alloy-ventures/,"Palo Alto, California, United States",USA,3. Early Revenue,,VC,"$500,000 ",
AllVentures,http://allventures.net/,,,,,,Angel network,,
Ally Bridge Group,http://www.ally-bridge.com/,,,Hong Kong,,,VC,,
Almanac Investments,https://www.almanacinsights.com/,,,,,,,,
Almaz Capital,https://www.almazcapital.com/,,USA,USA,3. Early Revenue,,VC,,
Almi Invest,https://www.almi.se/en/in-english/,https://www.linkedin.com/company/almi-invest/,"Stockholm, Sweden",Sweden,3. Early Revenue,"We invest in Swedish startups (not older than 7 years) that can take a position on the global market

Tech: Enterprise and Consumer Software, Mediatech, Data & Security, eCommerce, Fintech, VR/AR, IoT, Gaming, HR Tech

Life Science: Medtech, Drug Development, eHealth

 

Cleantech: Renewable Energy, Energy, Recycling Systems

Industry: Industrial Equipment, Materials, Agritech, 3D-printing

How much can Almi Invest invest?

Almi Invest invests SEK 1-10 million per company.  

Our national GreenTech fund invests SEK 5-30 million in GreenTech companies that focus on reducing CO2. 

We are always minority owners.",VC,"$120,000 ","$1,200,000 "
Alpaca VC,https://alpaca.vc/,https://www.linkedin.com/company/alpacavc/,"505 5th Ave, 22nd Floor, New York, NY, 10017","USA,Canada","3. Early Revenue,2. Prototype,1. Idea or Patent,4. Scaling","We invest in Seed rounds in companies reshaping the real world. We prefer to lead. 

We believe that layering technology over daily life transforms how the real world works. So we invest in the people, products and processes that power commerce in the physical world. Together with founders, we kickstart real change with outsized impact. ",VC,"$500,000 ","$1,300,000 "
Alpha Bridge Ventures,https://alphabridge.squarespace.com/,,,,,,,,
Alpha Edison,https://www.alphaedison.com/,,,,"3. Early Revenue,4. Scaling",,VC,,
Alpha Intelligence,https://aicapital.ai/,,Luxembourg,"Israel,USA,Canada",3. Early Revenue,,VC,,
Alpha Square Group,http://alphasquaregroup.com/,https://www.linkedin.com/company/alpha-square-group/,"350 5th Ave, New York, 10118, USA",USA,"6. Pre-IPO,5. Growth,4. Scaling","We invest in Series B to Pre-IPO companies with cheques from $3-15M, and often invest in multiple follow-on rounds as the business grows 

We primarily invest in top-performing tech-enabled startups under enterprise SaaS and Fintech sectors 

Rapid revenue growth and a run rate of at least $5M; exciting unit economics that demonstrate the potential to be highly profitable at scale",Family office,"$3,000,000 ","$15,000,000 "
Alpha Venture Partners,http://www.alphavp.com/,,,,"3. Early Revenue,4. Scaling",,VC,,
AlphaPrime Ventures,https://alphaprime.com/,,,,,,VC,,
Alpine Meridian Ventures,http://www.alpinemeridian.com/,,,USA,,,Other,,
Alsace Business Angels,http://www.alsacebusinessangels.com/,https://www.linkedin.com/company/alsace-business-angels/,"9 Boulevard Gonthier d'Andernach, Illkirch-Graffenstaden, Alsace / Bas-Rhin 67400, FR",France,"2. Prototype,3. Early Revenue,4. Scaling",We invest in Alsace based startups ,Angel network,"$60,000 ","$200,000 "
Alsop Louie Partners,https://www.alsop-louie.com/,,"San Francisco, California, United States",USA,,,Other,,
Alstin Capital,https://www.alstincapital.de/,https://www.linkedin.com/company/alstincapital,"Maximilianstr. 34, 80539 München","Austria,Belgium,Denmark,Estonia,Czech Republic,Finland,France,Germany,Greece,Iceland,Ireland,Italy,Latvia,Liechtenstein,Luxembourg,Lithuania,Netherlands,Norway,Poland,Portugal,Spain,Switzerland,Ukraine,Israel,UK,Romania,Hungary,Slovakia,Serbia","4. Scaling,5. Growth","We invest in rapidly growing technology companies that have the potential to leverage the significant market potential of the future and become market leaders. We do not solely invest in convincing technology, but above all in the entrepreneurs behind the technology. We support our entrepreneurs with capital and know-how so that they can grow faster and more successfully. The basis of our investment is the conviction that entrepreneurial know-how, long-term transaction experience, international networks, and commercial excellence are the success factors for long-term growth. ",VC,"$1,200,000 ","$5,980,000 "
Altair Capital,https://altair.vc/,,Israel ,"USA,Israel,Canada","2. Prototype,3. Early Revenue",,VC,,
Altamira,https://altamira.pl/en/,https://www.linkedin.com/company/altamira-vc/about/,"ul. Orla 6B/2  00-143 Warsaw, Poland",Poland,3. Early Revenue,"We do not invest in start-ups, ie. we do not invest at pre-seed or seed stages

No revenue – no investment

We do not invest in internet ventures

We do not invest in majority shareholdings

We do not invest more than PLN 6 million or less than PLN 2 million

We do not invest for a quick profit (investment period 3-7 years)

We do not invest outside Poland",VC,"$500,000 ","$1,500,000 "
Alter Equity,https://www.alter-equity.com/,https://www.linkedin.com/company/alter-equity/,"23 Rue Danielle Casanova, 75001 Paris",France,"3. Early Revenue,4. Scaling","We invest in companies whose activity contributes to resolving environmental challenges (energy efficiency and transition, circular economy, recycling, air, water and soil quality, green chemistry, organic products, biodiversity, etc.) or social challenges (education, training, employability, culture, services to vulnerable people, health, well-being, organic products, fair-trade, etc.) and commit to an ESG business plan which is an action plan to promote more responsible social, environmental and governance practices.

We invest in companies having realised at least €800k revenue over the last 12 months.

We take a Minority or majority stakes, from €1m to €30m.",VC,"$1,000,000 ","$30,000,000 "
Althelia,https://althelia.com/,,,Netherlands,,,Other,,
Altimeter,https://www.altimeter.com/,,,,,,,,
Altitude Life Science Ventures,https://www.altitudelsv.com/,,,USA,,,Other,,
Altitude Partners,http://www.altitudepartners.co.uk/,,,,,,VC,,
Altos Ventures,https://altos.vc/,,"Menlo Park, California, United States",USA,,,Other,,
Alumni Ventures Group,https://www.avgfunds.com/,,,,"2. Prototype,3. Early Revenue",,VC,,
Alven,https://www.alven.co/,https://www.linkedin.com/company/alven-vc/,"124 rue Réaumur, Paris, Ile de France 75002, FR","France,USA,Belgium,Germany,Netherlands,Sweden,Denmark,Finland,Italy,Spain,Portugal,Poland,Estonia","3. Early Revenue,4. Scaling,2. Prototype","We invest in software-enabled startups based in Europe or in the US, looking to define or create a category.",VC,"$500,000 ","$15,000,000 "
Amadeus Capital Partners,https://www.amadeuscapital.com/,,UK,UK,3. Early Revenue,,VC,,
Amadeus Ventures,https://amadeus.com/en/ventures,,Spain,"USA,Israel,Canada",3. Early Revenue,,Corporate VC,,
Amalfi Capital Limited,http://amalficapital.com/,,,,"2. Prototype,3. Early Revenue",,VC,,
Amaranthine,https://amaranthine.com/,,,,,,,,
Amasia,https://www.amasia.vc,,,,,,,,
Amazon Alexa Fund,http://www.alexafund.com/,http://linkedin.com/company/amazon-alexa-fund,"Seattle, Washington, United States",USA,,,Corporate VC,,
Ambassadors Impact Angels,http://www.ambassadorsimpact.com/,,,,,,Angel network,,
Amberstone Ventures,https://amberstonelp.com/,,,,"3. Early Revenue,4. Scaling",,VC,,
Amcref Community Capital,https://www.amcref.com/,,,,,,,,
Amdocs Ventures,https://www.amdocs.com/ventures,https://www.linkedin.com/company/amdocs/,,,"2. Prototype,3. Early Revenue,4. Scaling",,VC,,
AME Cloud Ventures,https://www.amecloudventures.com/,https://www.linkedin.com/company/ame-cloud-ventures/,"Palo Alto, California, United States","USA,Israel,Canada","2. Prototype,3. Early Revenue",,VC,,
Amelia Investments & Holdings,http://www.ameliainvestments.com/,,,,,,VC,,
American Express Ventures,http://www.amexventures.com,,"Palo Alto, California, United States",USA,,,Corporate VC,,
American Family Ventures,https://www.amfamventures.com/,https://www.linkedin.com/company/american-family-ventures/,"New York, NY US",USA,3. Early Revenue,We invest in InsurTech,VC,"$500,000 ","$10,000,000 "
AMG Block,https://www.amgblock.com/,https://www.linkedin.com/company/amgblock,"Av Revolucion 1267, Mexico City, Mexico City 01010, MX","Mexico,Colombia,Peru,Chile,Argentina","2. Prototype,3. Early Revenue",We invest in fintech companies in Mexico and spanish-speaking Latin America.,VC,"$50,000 ","$250,000 "
Amgen Ventures,https://www.amgenbd.com/aboutamgen/,,"San Francisco, California, United States",USA,,,Other,,
Amicus Capital (CA),https://www.amicuscapital.com/,,"San Francisco, California, United States",USA,,,Other,,
Amicus Capital (IL),https://www.amicuscp.com/,,"200 East Randolph Street, Suite 5100, Chicago, IL 60601",USA,,,Other,,
Amicus Capital Partners,https://www.amicuscapital.in/,,"3rd floor Rocklines House, 9/1 Museum Road, Bangalore 560 001",India,,,Other,,
Amino Capital,https://www.aminocapital.com/,,"Palo Alto, California, United States",USA,,,Other,,
Amiro Capital,http://amirocap.com,,"Redwood City, California, United States",USA,,,Family office,,
Amity Ventures,http://www.amityventures.com/,,,,,,,,
aMoon Fund,http://amoon.fund/,,,,"5. Growth,6. Pre-IPO",,VC,,
AmorePacific Ventures,http://ventures.amorepacific.com,,"Seoul, Seoul-t'ukpyolsi, South Korea",South Korea,,,Corporate VC,,
Amplify Capital,https://www.amplifycapital.ca/,,,,,,Other,,
Amplify LA,http://amplify.la/,,"Venice, California, United States",USA,,,Other,,
Amplify Partners,https://amplifypartners.com/,,"800 Menlo Ave, Suite 220 Menlo Park, CA 94025",USA,,"We invest in Seed and Series A rounds as the lead investor, and we leverage our expertise in machine learning, AI, developer tools, infrastructure, data science, distributed systems, and robotics to help bring ground-breaking technical insights to the enterprise. ",VC,,
Amplifyher Ventures,https://www.amplifyherventures.com/,,,,"2. Prototype,3. Early Revenue",,VC,,
Amplitude Ventures,https://amplitudevc.com/en,https://www.linkedin.com/company/amplitude-ventures,"Espace CDPQ 3, Place Ville-Marie Suite 12350 Montreal, QC H3B 0E7","Canada,USA,UK","2. Prototype,4. Scaling,5. Growth,6. Pre-IPO",We invest in promising healthcare companies that share our vision of bringing groundbreaking technologies to patients. Amplitude is focused on building world-class Canadian companies (and companies associated with Canadian talent and IP) in precision medicine and next-generation medical devices.,VC,"$1,000,000 ","$15,000,000 "
Amplo,http://amplovc.com/,,,,,,Other,,
AmTrust Ventures,https://amtrustfinancial.com/,,,,"2. Prototype,3. Early Revenue",,VC,,
AMV Asset Management Ventures,https://assetman.com/,,"Palo Alto, California, United States",USA,,,Other,,
Analytics Ventures,https://www.analyticsventures.com/,,USA,USA,,,VC,,
Ananda Impact Ventures,https://ananda.vc/,https://www.linkedin.com/company/anandaventures/,Germany,Germany,3. Early Revenue,,VC,,
Ananta Family Office,https://www.ananta.capital/,,"Greenwich, Connecticut, United States",USA,,,Family office,,
Anaxago,https://www.anaxago.com/,https://www.linkedin.com/company/anaxago/,"18 rue Sainte-Foy, 75002, Paris","France,Belgium,Spain,Portugal,UK,Italy,Germany,Luxembourg","4. Scaling,5. Growth,3. Early Revenue","We invest in Healthcare (Medtech or Biotech), Proptech and Fintech companies with at least 40k€ MRR (excl. Biotech).",VC,"$500,000 ","$3,000,000 "
Anchor Capital,https://anchorcap.us/,,,,,,,,
Anchorage Capital Group,http://anchoragecap.com/,,,,"4. Scaling,5. Growth",,VC,,
Ancora,http://ancora.net/,https://www.linkedin.com/company/the-ancora-group/,"Cleveland, Ohio, United States",USA,,,Family office,,
AnD Ventures,https://www.and-ventures.com/,https://www.linkedin.com/company/and-ventures/,"Arik Einstein St 3, Herzliya, Israel",Israel,"3. Early Revenue,4. Scaling","We invest in early-stage Israel-based/Israeli-led startups developing innovative and technologically advanced solutions, validated by our broad enterprise network.",VC,"$500,000 ","$2,000,000 "
Andera Partners,https://www.anderapartners.com/,,France,"USA,France",3. Early Revenue,,VC,,
A16Z Andreessen Horowitz,https://a16z.com/,,"Menlo Park, California, United States","USA,Israel,Canada",3. Early Revenue,,VC,,
Angel Academe,https://www.angelacademe.com/,https://www.linkedin.com/company/angel-academe/,,,,,Angel network,,
Angel Capital Group,http://theangelcapitalgroup.com/,,,,,,Angel network,,
Angel Forum,https://www.angelforum.org/cpages/home,,,,,,Angel network,,
Angel Investment Network,https://www.angelinvestmentnetwork.co.uk/,,,,,,Angel network,,
Angel Investor Forum,http://www.angelinvestorforum.com/,,,,,,Angel network,,
Angel Kings,http://angelkings.com/invest,https://www.linkedin.com/company/angelkings/,,,"2. Prototype,3. Early Revenue",,VC,,
Angel One Investor Network,http://www.angelonenetwork.ca/,,,,,,Angel network,,
Angel Ventures Mexico,http://angelventures.vc/,,,,,,Angel network,,
AngelCube,http://angelcube.com/,,,,"2. Prototype,3. Early Revenue",,VC,,
Angeleno Group,http://www.angelenogroup.com/,,,,,,,,
Angeles Investors,https://angelesinvestors.com/,https://www.linkedin.com/company/angeles-investors/,,,,,Angel network,,
AngelPad,https://angelpad.com/,https://www.linkedin.com/school/angelpad/,,,"2. Prototype,3. Early Revenue",,"Incubator, Accelerator",,
Angels of Southwest Louisiana,http://www.angelsofswla.org/,,,,,,Angel network,,
Angels Unleashed,http://www.angelsunleashed.co.uk,,,,,,,,
Angels' Bay Invest,https://angelsbay.net/,https://www.linkedin.com/groups/12109979/,"c/o Data ScienceTech Institute Les Templiers 950 Route des Colles, Sophia-Antipolis 06410 Biot, France",France,"2. Prototype,3. Early Revenue,4. Scaling","We invest in young innovative French start-ups with an international ambition. We are looking for companies, mainly in B2B, which are solving key issues for businesses, environnement, or the society. We invest from $70k to $150k at early stage.",Angel network,"$70,000 ","$150,000 "
Angelsquare Capital,https://angelsquare.co/capital/,https://www.linkedin.com/company/angelsquare/,90 Rue Notre Dame de Nazareth 75003 Paris,France,"2. Prototype,3. Early Revenue,1. Idea or Patent","We invest in pre-seed and seed stages - all sectors, focused on French Entrepreneurs :)
We can leverage our tickets with our serial-BAs network through a SPV",Angel network,"$50,000 ","$500,000 "
Anges Quebec,http://www.angesquebec.com/,,,,,,Angel network,,
Anglo Scientific,https://www.angloscientific.com/mission/,,UK,UK,3. Early Revenue,,VC,,
Angular Ventures,https://www.angularventures.com/,https://www.linkedin.com/company/angularventures/,"4 Hashla Street, Tel Aviv Yafo, Tel Aviv 6228304, IL","Israel,UK,Germany,France,Netherlands,Spain,Sweden,Ireland,Austria,Estonia,Romania,Poland,Belgium,Croatia,Greece,Norway,Slovakia,Serbia,Slovenia","3. Early Revenue,2. Prototype,1. Idea or Patent","We invest in early-stage Enterprise, B2B or deep tech founders.",VC,"$250,000 ","$2,000,000 "
Animo Ventures,https://animo.vc/,,,,"2. Prototype,3. Early Revenue",,VC,,
Anjos do Brasil,http://www.anjosdobrasil.net/,https://www.linkedin.com/company/anjos-do-brasil/,,,,,,,
Ankona Capital,http://ankonacap.com/,,,,"4. Scaling,5. Growth",,VC,,
Ankur Capital,https://www.ankurcapital.com/,,India,India,3. Early Revenue,,VC,"$500,000 ",
Ann Arbor Spark,https://annarborusa.org/,,,USA,,,Other,,
Anna Partners,https://www.anna-partners.com/,,,,"2. Prototype,3. Early Revenue,4. Scaling",,VC,,
Anobaka,https://anobaka.jp/,,,Japan,,,VC,,
Anorak Ventures,https://www.anorak.vc/,,,,,,Other,,
ANRI,https://anri.vc/,,Japan,Japan,3. Early Revenue,,VC,,
Ant Capital Partners,http://www.antcapital.jp/english/index.html,,,Japan,,,VC,,
Antea Participaties,https://www.antea.nl/,,,Netherlands,,,Angel network,,
Antecedent Ventures,http://www.antecedent.vc/,,,,,,VC,,
Anterra Capital,http://www.anterracapital.com/#about,,Netherlands,"Israel,USA,Canada",3. Early Revenue,,VC,"$2,000,000 ",
Anthem Venture Partners,http://anthemvp.com/,,USA,USA,3. Early Revenue,,VC,,
Anthill Ventures,https://anthillventures.com/,https://www.linkedin.com/company/anthill-ventures/,"18 Cross Street #02-101 Office S2077, Singapore 048423","India,Singapore","3. Early Revenue,4. Scaling,5. Growth","We invest in companies that are at an early stage and we help in scaling start-ups using the unique network of channel partners we have. We invest in companies in the Health, Urban Consumer and Urban Tech start-up who have a pre revenue stage.",VC,"$500,000 ","$10,000,000 "
Antler,https://www.antler.co/,https://www.linkedin.com/company/antlerglobal/,"79 Anson Rd, #20-1, Central Business District, Singapore 07, SG","USA,Singapore,Australia,India,Germany,China,Netherlands,Sweden,Norway,UK,Denmark,Kenya","2. Prototype,1. Idea or Patent",We invest in pre-revenue startups.,VC,"$100,000 ","$100,000 "
Anu Connect Ventures,https://www.anuconnectventures.com.au,,Australia,Australia,,,VC,"$500,000 ",
Anwin Capital,http://www.anwincapital.com/,,China,China,3. Early Revenue,,VC,,
ANZ Capital,http://anz-capital.com/,https://www.linkedin.com/company/2437/,"New York, USA ",USA,,,Corporate VC,,
Anzi Ventures,https://anz.com,,Australia,Australia,,,Corporate VC,"$5,000,000 ",
AO Capital Partners,https://aocapital.co/,,,Hong Kong,,,VC,,
Aonia Ventures,http://www.aonia.vc/,https://www.linkedin.com/company/aonia-ventures/,"3 ruelle des templiers, 1207 GENEVA","France,Canada,Germany,UK","3. Early Revenue,2. Prototype,1. Idea or Patent","We invest in tech companies all over the world, in early-stage with tickets from $150k to $300k",VC,"$150,000 ","$300,000 "
Apax Partners,https://www.apax.com/,,UK,"USA,Israel,Canada,UK",,,VC,,
Aperture Venture Partners,http://www.aperturevp.com/,,,,,,VC,,
Apex Capital Partners,https://www.apexcapital.com.au/,,Australia,Australia,,,Other,"$5,000,000 ",
Apex Ventures,http://www.apex.ventures/,,Austria,"USA,Israel,Austria","2. Prototype,3. Early Revenue",,VC,"$500,000 ",
Apis & Heritage Capital Partners,https://www.apisheritage.com/,,,,,,Other,,
Apollo Ventures,https://apollo.vc,,UK,"USA,UK",3. Early Revenue,,VC,,
Applied Ventures,http://www.appliedmaterials.com/company/applied-ventures,,"Santa Clara, California, United States","Israel,USA,Canada","2. Prototype,3. Early Revenue",,Corporate VC,,
Aqua Spark,https://www.aqua-spark.nl/,,Netherlands,Netherlands,3. Early Revenue,,VC,"$250,000 ",
Aquarius Equity,http://www.aquariusequity.com/,,UK,UK,3. Early Revenue,,VC,,
Aquilo Capital Management,http://www.aquilocapitalmanagement.com/,,USA,USA,3. Early Revenue,,VC,,
Aquiti Gestion,http://www.aquiti.fr/,,"11 Rue des Gamins, Bâtiment B2, 7ème étage - 33 800 Bordeaux",France,,,Other,,
Arafura Ventures,https://www.arafuraventures.com/,https://www.linkedin.com/company/arafura-ventures/,,USA,,,Other,,
Arali Ventures,https://araliventures.in/,https://www.linkedin.com/company/araliventures,"3rd floor, excubator Building, 19th Main, HSR, Bangalore ","India,USA,Singapore,Norway","2. Prototype,3. Early Revenue,1. Idea or Patent",We invest in Indian origin/ indian founder startups at prototype stage solving enterprise problems using new-age tech ,VC,"$500,000 ","$1,000,000 "
Aravaipa Ventures,http://aravaipaventures.com/,,,,,,,,
Aravis,https://www.aravis.ch/,,Switzerland,"Israel,USA,Canada,Switzerland",,,VC,,
Arba Finance Company,http://www.arbafin.com/,,,,"2. Prototype,3. Early Revenue,4. Scaling",,VC,,
Arbevel,https://www.arbevel.com/fr,,,France,,,Other,,
Arbor Ventures,https://arborventures.com/,,,Hong Kong,,,Other,,
Arboretum Ventures,http://www.arboretumvc.com/,,,,"4. Scaling,5. Growth",,VC,,
Arc Finance,http://arcfinance.org/,,,,,,,,
Arc Impact,https://www.arcimpact.org/,,,,"2. Prototype,3. Early Revenue",,VC,,
Arc Ventures,https://arc-vc.com/,https://www.linkedin.com/company/arc-vc/,"655 3rd Ave, New York, NY 10017, United States",USA,"1. Idea or Patent,2. Prototype,3. Early Revenue,6. Pre-IPO","We invest in US-based Enterprise SaaS, deep-tech, fin-tech, and prop-tech companies.",VC,"$500,000 ","$2,500,000 "
Arch Capital Management​,http://www.archcapital.net/,,,Hong Kong,,,VC,,
Arch Venture Partners,https://www.archventure.com/,,"Chicago, Illinois, United States","Israel,USA,Canada,Ireland","2. Prototype,3. Early Revenue",,VC,"$50,000 ",
Archer Gray,http://www.archergray.com/,https://www.linkedin.com/company/archer-gray-productions,"New York, New York, United States",USA,,,Corporate VC,,
Archer Venture Capital,http://www.archervc.com,,,,,,,,
Arches Capital,https://arches.capital/,,,Netherlands,"2. Prototype,3. Early Revenue",,Angel network,,
Archetype Ventures,https://archetype.vc/,,Japan,"USA,Japan",3. Early Revenue,,VC,,
ArchiMed,http://www.archimed-group.eu/,,,France,,"We invest in biopharma, medtech, life sciences, healthcare IT, public safety, consumer health, care providers, diagnostics. See below for details.

Biopharma: Including small and large molecules, APIs, Generic, Primary and Specialty Pharma, Pharma delivery, Veterinary (animal health); Outsourcing Services such as bioanalytical, drug discovery or formulation services, CRO, CDMO, CLO or specialized consulting etc.

Medtech: Including implants, equipment, consumables, services, outsourcing in field such as Cardiovascular, Dental, Drug Delivery, Infection control, Neuro, Ophtalmo, Orthopaedics, General surgery, Wound Care, Veterinary, etc.

Life Sciences: Including tools, equipment, consumables and services, whether for Bioprocessing (upstream, downstream, final fill) and Research, etc.

Healthcare IT: Clinical or Non-Clinical solutions for Care Providers, Care Payer solutions, Biopharma-related Software, Outsourcing services, etc.

Public Safety: Biocontrol, Food safety, Environmental and Healthcare-related TIC (testing, inspection, certification), Health at work, etc.

Consumer Health: Cosmetics, Health supplements, Aesthetics, Wellness, Selfcare, Physio, etc.

Care Providers: Homecare, Specialized care delivery, Outsourcing services, etc.

Diagnostics: Including In Vitro (IVD) and Imaging, etc.",Other,,
Archimedes Studio,https://archimedes.studio/,,,,"2. Prototype,3. Early Revenue",,Other,,
Architect Partners Ventures,https://www.architectpartners.com/,,,,"2. Prototype,3. Early Revenue",,VC,,
Arcus Ventures,http://arcusventures.com/,,,,,,,,
Arcview Ventures,https://arcviewgroup.com/,,,,"2. Prototype,3. Early Revenue",,VC,,
Ardian Growth,https://www.ardian.com/en/,,,"USA,Israel,Canada,France,UK,Spain,Italy,China,Germany",4. Scaling,,Corporate VC,"$2,000,000 ",
Arena Growth Partners,https://www.arenagrowthpartners.com/,,,,"2. Prototype,3. Early Revenue",,VC,,
Arena Ventures,http://www.arenavc.com,,,,,,,,
Arete Corporation,http://www.arete-microgen.com/about.htm,,,,,,,,
Argo Ventures,https://argoventures.vc/,,,,"2. Prototype,3. Early Revenue",,VC,,
Argonautic Ventures,https://www.argonauticventures.com/,,,,"2. Prototype,3. Early Revenue",,VC,,
Ariadne Capital,http://www.ariadnecapital.com/,,,,,,VC,,
Arie Capital,https://www.ariecapital.com/,,,,"3. Early Revenue,4. Scaling",,VC,,
Ariel Southeast Angel Partners,http://www.arielsoutheastangels.com/,,,,,,Angel network,,
Aristagora,https://aristagoravc.com/,https://www.linkedin.com/company/aristagoravc/,,UK,,,VC,,
Aristos Ventures,https://www.aristosventures.com/,,,,,,,,
Ark Angel Alliance,https://arkangelalliance.org/,,,,,,Angel network,,
Ark Applications,https://www.arkapps.com,https://www.linkedin.com/company/ark-applications/,"Lutz, Florida, United States",USA,,,Family office,,
Arka Ventures,https://arka.vc/,,,,"2. Prototype,3. Early Revenue",,VC,,
Arkéa Capital Investissement,https://www.arkea-capital.com/,,,France,,,Other,,
Arkin Bio Ventures,https://www.arkinholdings.com/,,,,"2. Prototype,3. Early Revenue,4. Scaling",,VC,,
Arkley Brink,https://arkleybrinc.vc/,,Poland,"USA,Israel,Canada,Poland",3. Early Revenue,,VC,,
Arkwright X,http://www.arkwrightx.no,https://www.linkedin.com/company/arkwright-x/,"Oslo, Oslo, Norway",Norway,,,Corporate VC,,
Armilar Venture Partners,https://www.armilar.com/en/,,Portugal,Portugal,"2. Prototype,3. Early Revenue",,VC,,
Armory Square Ventures,http://www.armorysv.com/,,,,,,VC,,
Arowana Partners,https://arowanaco.com/,,Australia,"Australia,UK,Singapore,Israel",,,VC,,
Arpa-E,https://www.arpa-e.energy.gov/,,,,,,,,
